city ,town id,village id,valid vote,spoiled vote,voter,Election of population,votes of Hsieh Chang-ting(DPP),votes of Ma Ying-jeou (KMT)
Taoyuan County,1000306,1000306012,1968,14,1982,2580,767,1201
Taoyuan County,1000306,1000306013,1090,8,1098,1519,432,658
Taoyuan County,1000306,1000306014,1869,21,1890,2582,761,1108
Taoyuan County,1000306,1000306015,1483,8,1491,1914,644,839
Taoyuan County,1000306,1000306016,1579,14,1593,2128,778,801
Taoyuan County,1000306,1000306017,1339,12,1351,1805,625,714
Taoyuan County,1000306,1000306018,1849,20,1869,2595,806,1043
Taoyuan County,1000306,1000306019,1981,19,2000,2948,754,1227
Taoyuan County,1000307,1000307001,3337,28,3365,4212,1427,1910
Taoyuan County,1000307,1000307002,4076,47,4123,5365,1576,2500
Taoyuan County,1000307,1000307003,2440,25,2465,3418,989,1451
Taoyuan County,1000307,1000307004,3271,34,3305,4302,1213,2058
Taoyuan County,1000307,1000307005,2252,20,2272,2926,875,1377
Taoyuan County,1000307,1000307006,2946,27,2973,4352,1061,1885
Taoyuan County,1000307,1000307007,2729,16,2745,3188,81,2648
Taoyuan County,1000307,1000307008,2649,21,2670,3219,390,2259
Taoyuan County,1000307,1000307009,880,9,889,1130,350,530
Taoyuan County,1000307,1000307010,2158,33,2191,2974,877,1281
Taoyuan County,1000307,1000307011,1140,9,1149,1413,508,632
Taoyuan County,1000307,1000307012,1102,14,1116,1483,569,533
Taoyuan County,1000307,1000307013,3119,30,3149,4046,1221,1898
Taoyuan County,1000307,1000307014,3528,46,3574,4654,1441,2087
Taoyuan County,1000307,1000307015,4114,40,4154,5218,1626,2488
Taoyuan County,1000307,1000307016,2408,26,2434,3365,1087,1321
Taoyuan County,1000307,1000307017,1204,14,1218,1588,664,540
Taoyuan County,1000307,1000307018,1543,19,1562,2049,852,691
Taoyuan County,1000307,1000307019,2413,33,2446,3176,843,1570
Taoyuan County,1000307,1000307020,3076,28,3104,4074,1225,1851
Taoyuan County,1000307,1000307021,1319,11,1330,1703,508,811
Taoyuan County,1000307,1000307022,3170,38,3208,4447,1016,2154
Taoyuan County,1000307,1000307023,1382,15,1397,1824,522,860
Taoyuan County,1000307,1000307024,2155,21,2176,2791,864,1291
Taoyuan County,1000307,1000307025,3591,43,3634,4782,1412,2179
Taoyuan County,1000307,1000307026,2383,24,2407,3306,910,1473
Taoyuan County,1000307,1000307027,2580,17,2597,3405,831,1749
Taoyuan County,1000307,1000307028,3608,17,3625,4767,1337,2271
Taoyuan County,1000307,1000307029,2244,15,2259,2857,833,1411
Taoyuan County,1000307,1000307030,1423,17,1440,2107,330,1093
Taoyuan County,1000308,1000308001,2623,27,2650,3946,970,1653
Taoyuan County,1000308,1000308002,2692,26,2718,3525,979,1713
Taoyuan County,1000308,1000308003,1087,15,1102,1401,275,812
Taoyuan County,1000308,1000308004,2481,24,2505,3162,713,1768
Taoyuan County,1000308,1000308005,2684,19,2703,3390,542,2142
Taoyuan County,1000308,1000308006,2419,28,2447,3007,480,1939
Taoyuan County,1000308,1000308007,2312,29,2341,3021,866,1446
Taoyuan County,1000308,1000308008,2643,22,2665,3249,840,1803
Taoyuan County,1000308,1000308009,2276,27,2303,2973,863,1413
Taoyuan County,1000308,1000308010,1422,18,1440,1937,553,869
Taoyuan County,1000308,1000308011,3519,35,3554,4636,1435,2084
Taoyuan County,1000308,1000308012,2484,31,2515,3310,899,1585
Taoyuan County,1000308,1000308013,1951,19,1970,2533,826,1125
Taoyuan County,1000308,1000308014,2073,26,2099,2822,872,1201
Taoyuan County,1000308,1000308015,2058,21,2079,2657,885,1173
Taoyuan County,1000308,1000308016,2064,24,2088,2669,772,1292
Taoyuan County,1000308,1000308017,3328,37,3365,4349,856,2472
Taoyuan County,1000308,1000308018,1133,13,1146,1436,505,628
Taoyuan County,1000308,1000308019,2631,29,2660,3268,992,1639
Taoyuan County,1000308,1000308020,2508,23,2531,3259,727,1781
Taoyuan County,1000308,1000308021,1315,20,1335,1723,395,920
Taoyuan County,1000308,1000308022,3099,19,3118,3891,1160,1939
Taoyuan County,1000308,1000308023,1883,22,1905,2448,720,1163
Taoyuan County,1000308,1000308024,2949,41,2990,3979,680,2269
Taoyuan County,1000308,1000308025,3144,33,3177,4157,1019,2125
Taoyuan County,1000308,1000308026,2604,20,2624,3314,1052,1552
Taoyuan County,1000308,1000308027,1991,13,2004,2456,436,1555
Taoyuan County,1000308,1000308028,2536,21,2557,3293,884,1652
Taoyuan County,1000308,1000308029,2104,26,2130,2684,687,1417
Taoyuan County,1000308,1000308030,1800,11,1811,2314,619,1181
Taoyuan County,1000308,1000308031,2222,26,2248,2853,987,1235
Taoyuan County,1000308,1000308032,1330,14,1344,1785,547,783
Taoyuan County,1000308,1000308033,2284,24,2308,2984,907,1377
Taoyuan County,1000308,1000308034,1093,10,1103,1420,466,627
Taoyuan County,1000308,1000308035,1109,4,1113,1412,399,710
Taoyuan County,1000308,1000308036,1312,14,1326,1665,329,983
Taoyuan County,1000308,1000308037,1329,9,1338,1721,465,864
Taoyuan County,1000308,1000308038,2362,17,2379,3191,755,1607
Taoyuan County,1000308,1000308039,1750,14,1764,2231,584,1166
Taoyuan County,1000308,1000308040,1846,15,1861,2345,738,1108
Taoyuan County,1000308,1000308041,1498,18,1516,1898,440,1058
Taoyuan County,1000308,1000308042,1934,17,1951,2425,579,1355
Taoyuan County,1000308,1000308043,2088,20,2108,2681,557,1531
Taoyuan County,1000308,1000308044,1830,17,1847,2315,720,1110
Taoyuan County,1000308,1000308045,1782,21,1803,2160,220,1562
Taoyuan County,1000308,1000308046,2453,30,2483,2993,91,2362
Taoyuan County,1000309,1000309001,2858,22,2880,3800,927,1931
Taoyuan County,1000309,1000309002,3150,37,3187,4000,1069,2081
Taoyuan County,1000309,1000309003,2588,29,2617,3415,695,1893
Taoyuan County,1000309,1000309004,1990,18,2008,2660,749,1241
Taoyuan County,1000309,1000309006,2318,24,2342,3052,658,1660
Taoyuan County,1000309,1000309007,2499,35,2534,3312,871,1628
Taoyuan County,1000309,1000309008,508,7,515,681,301,207
Taoyuan County,1000309,1000309009,2511,27,2538,3357,905,1606
Taoyuan County,1000309,1000309010,2549,18,2567,3235,684,1865
Taoyuan County,1000309,1000309011,1527,17,1544,1910,603,924
Taoyuan County,1000309,1000309012,2506,15,2521,3293,970,1536
Taoyuan County,1000309,1000309013,2231,19,2250,2942,613,1618
Taoyuan County,1000309,1000309014,2659,35,2694,3526,647,2012
Taoyuan County,1000309,1000309015,2638,21,2659,3236,530,2108
Taoyuan County,1000309,1000309016,1212,7,1219,1537,447,765
Taoyuan County,1000309,1000309017,959,12,971,1313,488,471
Taoyuan County,1000309,1000309018,1090,6,1096,1451,457,633
Taoyuan County,1000309,1000309019,1858,11,1869,2312,466,1392
Taoyuan County,1000309,1000309020,2037,22,2059,2611,650,1387
Taoyuan County,1000309,1000309021,1540,16,1556,2018,584,956
Taoyuan County,1000309,1000309022,2228,9,2237,2828,381,1847
Taoyuan County,1000309,1000309023,1999,22,2021,2653,505,1494
Taoyuan County,1000309,1000309024,1852,15,1867,2471,673,1179
Taoyuan County,1000309,1000309025,2446,24,2470,3379,763,1683
Taoyuan County,1000309,1000309026,1923,20,1943,2492,441,1482
Taoyuan County,1000309,1000309027,1652,18,1670,2207,504,1148
Taoyuan County,1000309,1000309028,2737,30,2767,3507,465,2272
Taoyuan County,1000309,1000309029,1568,19,1587,2018,336,1232
Taoyuan County,1000309,1000309030,2779,20,2799,3396,495,2284
Taoyuan County,1000309,1000309031,2474,34,2508,3074,534,1940
Taoyuan County,1000310,1000310001,3103,38,3141,3999,943,2160
Taoyuan County,1000310,1000310002,2529,20,2549,3232,1104,1425
Taoyuan County,1000310,1000310003,3087,29,3116,3907,861,2226
Taoyuan County,1000310,1000310004,3385,33,3418,4381,1278,2107
Taoyuan County,1000310,1000310005,3059,35,3094,3974,950,2109
Taoyuan County,1000310,1000310006,2448,23,2471,3156,848,1600
Taoyuan County,1000310,1000310007,2724,26,2750,3510,992,1732
Taoyuan County,1000310,1000310008,2811,23,2834,3962,818,1993
Taoyuan County,1000310,1000310009,1833,21,1854,2308,694,1139
Taoyuan County,1000310,1000310010,2869,38,2907,3640,1118,1751
Taoyuan County,1000310,1000310011,2517,39,2556,3290,889,1628
Taoyuan County,1000310,1000310012,2686,34,2720,3549,1015,1671
Taoyuan County,1000310,1000310013,3274,35,3309,4258,1144,2130
Taoyuan County,1000310,1000310014,3039,28,3067,3835,636,2403
Taoyuan County,1000310,1000310015,1737,18,1755,2228,495,1242
Taoyuan County,1000310,1000310016,3433,37,3470,4444,1003,2430
Taoyuan County,1000310,1000310017,2056,30,2086,2611,375,1681
Taoyuan County,1000310,1000310018,2523,27,2550,3199,677,1846
Taoyuan County,1000310,1000310019,1875,18,1893,2350,305,1570
Taoyuan County,1000310,1000310020,491,4,495,607,34,457
Taoyuan County,1000310,1000310021,276,3,279,329,25,251
Taoyuan County,1000310,1000310022,587,3,590,723,48,539
Taoyuan County,1000310,1000310023,2854,35,2889,3733,1083,1771
Taoyuan County,1000310,1000310024,3227,44,3271,4362,1370,1857
Taoyuan County,1000310,1000310025,1908,21,1929,2421,438,1470
Taoyuan County,1000310,1000310026,2572,34,2606,3335,671,1901
Taoyuan County,1000310,1000310027,2033,30,2063,2739,826,1207
Taoyuan County,1000310,1000310028,4360,46,4406,5523,1568,2792
Taoyuan County,1000310,1000310029,1295,8,1303,1611,395,900
Taoyuan County,1000310,1000310030,2509,29,2538,3278,784,1725
Taoyuan County,1000310,1000310031,2453,36,2489,3141,1028,1425
Taoyuan County,1000310,1000310032,2019,20,2039,2579,766,1253
Taoyuan County,1000310,1000310033,2573,33,2606,3404,758,1815
Taoyuan County,1000310,1000310034,2808,41,2849,3820,932,1876
Taoyuan County,1000310,1000310035,2162,28,2190,2780,855,1307
Taoyuan County,1000310,1000310036,2598,32,2630,3353,944,1654
Taoyuan County,1000310,1000310037,3349,29,3378,4219,1089,2260
Taoyuan County,1000310,1000310038,2883,28,2911,3639,549,2334
Taoyuan County,1000310,1000310039,1818,19,1837,2236,599,1219
Taoyuan County,1000310,1000310040,1193,16,1209,1537,503,690
Taoyuan County,1000310,1000310041,2420,10,2430,2957,747,1673
Taoyuan County,1000310,1000310042,3094,22,3116,3935,1135,1959
Taoyuan County,1000310,1000310043,2607,19,2626,3317,737,1870
Taoyuan County,1000310,1000310044,1752,8,1760,2247,422,1330
Taoyuan County,1000310,1000310045,2659,33,2692,3421,951,1708
Taoyuan County,1000310,1000310046,3220,36,3256,4157,938,2282
Taoyuan County,1000311,1000311001,1932,14,1946,2514,733,1199
Taoyuan County,1000311,1000311002,2470,12,2482,3200,919,1551
Taoyuan County,1000311,1000311003,1000,8,1008,1336,458,542
Taoyuan County,1000311,1000311004,2419,22,2441,3280,1024,1395
Taoyuan County,1000311,1000311005,2306,25,2331,3007,1091,1215
Taoyuan County,1000311,1000311006,1702,12,1714,2278,695,1007
Taoyuan County,1000311,1000311007,1500,15,1515,2038,722,778
Taoyuan County,1000311,1000311008,1033,8,1041,1329,511,522
Taoyuan County,1000311,1000311009,938,5,943,1239,416,522
Taoyuan County,1000311,1000311010,1316,10,1326,1785,655,661
Taoyuan County,1000311,1000311011,514,7,521,679,266,248
Taoyuan County,1000311,1000311012,1231,17,1248,1644,641,590
Taoyuan County,1000311,1000311013,620,7,627,790,313,307
Taoyuan County,1000311,1000311014,857,8,865,1131,379,478
Taoyuan County,1000311,1000311015,700,1,701,965,392,308
Taoyuan County,1000311,1000311016,1733,8,1741,2232,799,934
Taoyuan County,1000311,1000311017,782,8,790,1045,326,456
Taoyuan County,1000311,1000311018,483,6,489,644,211,272
Taoyuan County,1000311,1000311019,652,7,659,865,352,300
Taoyuan County,1000311,1000311020,785,8,793,1051,402,383
Taoyuan County,1000311,1000311021,801,7,808,1063,336,465
Taoyuan County,1000311,1000311022,954,7,961,1290,521,433
Taoyuan County,1000311,1000311023,1094,11,1105,1465,583,511
Taoyuan County,1000312,1000312001,1824,17,1841,2369,798,1026
Taoyuan County,1000312,1000312002,801,11,812,1075,357,444
Taoyuan County,1000312,1000312003,934,10,944,1267,464,470
Taoyuan County,1000312,1000312004,938,8,946,1292,469,469
Taoyuan County,1000312,1000312005,580,5,585,767,295,285
Taoyuan County,1000312,1000312006,1268,21,1289,1740,635,633
Taoyuan County,1000312,1000312007,589,7,596,780,285,304
Taoyuan County,1000312,1000312008,494,2,496,658,268,226
Taoyuan County,1000312,1000312009,997,16,1013,1339,465,532
Taoyuan County,1000312,1000312010,1575,17,1592,2106,725,850
Taoyuan County,1000312,1000312011,1497,9,1506,2049,764,733
Taoyuan County,1000312,1000312012,1819,21,1840,2436,929,890
Taoyuan County,1000312,1000312013,850,6,856,1134,496,354
Taoyuan County,1000312,1000312014,2989,41,3030,3898,1544,1445
Taoyuan County,1000312,1000312015,1633,19,1652,2244,692,941
Taoyuan County,1000312,1000312016,1358,10,1368,1822,700,658
Taoyuan County,1000312,1000312017,1973,28,2001,2582,1094,879
Taoyuan County,1000312,1000312018,1480,13,1493,1934,878,602
Taoyuan County,1000312,1000312019,746,4,750,989,366,380
Taoyuan County,1000312,1000312020,1384,10,1394,1917,721,663
Taoyuan County,1000312,1000312021,3484,34,3518,4710,1622,1862
Taoyuan County,1000312,1000312022,1480,22,1502,2189,643,837
Taoyuan County,1000312,1000312023,1101,13,1114,1563,545,556
Taoyuan County,1000313,1000313001,1246,21,1267,1708,482,764
Taoyuan County,1000313,1000313002,832,9,841,1159,164,668
Taoyuan County,1000313,1000313003,406,2,408,552,16,390
Taoyuan County,1000313,1000313004,304,2,306,460,22,282
Taoyuan County,1000313,1000313005,365,3,368,536,44,321
Taoyuan County,1000313,1000313006,352,2,354,504,23,329
Taoyuan County,1000313,1000313007,357,3,360,522,33,324
Taoyuan County,1000313,1000313008,668,8,676,1028,135,533
Taoyuan County,1000313,1000313009,558,6,564,834,98,460
Taoyuan County,1000313,1000313010,413,6,419,629,42,371
Hsinchu County,1000401,1000401001,5290,27,5317,6465,1386,3904
Hsinchu County,1000401,1000401002,2733,18,2751,3334,709,2024
Hsinchu County,1000401,1000401003,1433,10,1443,1755,377,1056
Hsinchu County,1000401,1000401004,2013,15,2028,2502,574,1439
Hsinchu County,1000401,1000401005,475,9,484,577,134,341
Hsinchu County,1000401,1000401006,2072,19,2091,2602,543,1529
Hsinchu County,1000401,1000401007,3441,28,3469,4337,840,2601
Hsinchu County,1000401,1000401008,6067,43,6110,7573,1503,4564
Hsinchu County,1000401,1000401009,3412,26,3438,4408,991,2421
Hsinchu County,1000401,1000401010,3115,36,3151,3981,887,2228
Hsinchu County,1000401,1000401011,4417,37,4454,5690,1242,3175
Hsinchu County,1000401,1000401012,2828,30,2858,3600,884,1944
Hsinchu County,1000401,1000401013,1159,9,1168,1451,479,680
Hsinchu County,1000401,1000401014,1555,16,1571,1984,564,991
Hsinchu County,1000401,1000401015,1420,26,1446,1842,632,788
Hsinchu County,1000401,1000401016,865,9,874,1121,490,375
Hsinchu County,1000401,1000401017,1164,8,1172,1475,547,617
Hsinchu County,1000401,1000401018,1361,11,1372,1760,640,721
Hsinchu County,1000401,1000401019,1186,3,1189,1500,390,796
Hsinchu County,1000401,1000401020,1104,8,1112,1404,565,539
Hsinchu County,1000401,1000401021,10733,73,10806,13247,2691,8042
Hsinchu County,1000401,1000401022,3076,34,3110,3923,963,2113
Hsinchu County,1000401,1000401023,711,8,719,947,284,427
Hsinchu County,1000401,1000401024,2599,13,2612,3135,630,1969
Hsinchu County,1000401,1000401025,3385,34,3419,4190,1074,2311
Hsinchu County,1000401,1000401026,2354,23,2377,2976,685,1669
Hsinchu County,1000402,1000402001,273,1,274,378,60,213
Hsinchu County,1000402,1000402002,281,1,282,362,63,218
Hsinchu County,1000402,1000402003,277,3,280,374,64,213
Hsinchu County,1000402,1000402004,1610,15,1625,2054,271,1339
Hsinchu County,1000402,1000402005,2382,20,2402,2962,421,1961
Hsinchu County,1000402,1000402006,6103,46,6149,7687,1071,5032
Hsinchu County,1000402,1000402007,3156,44,3200,4076,591,2565
Hsinchu County,1000402,1000402008,631,8,639,769,184,447
Hsinchu County,1000402,1000402009,2012,48,2060,2719,407,1605
Hsinchu County,1000402,1000402010,1169,8,1177,1445,313,856
Hsinchu County,1000402,1000402011,1143,5,1148,1430,251,892
Hsinchu County,1000402,1000402012,2711,22,2733,3411,522,2189
Hsinchu County,1000402,1000402013,2353,28,2381,2956,509,1844
Hsinchu County,1000402,1000402014,4944,44,4988,6394,860,4084
Hsinchu County,1000402,1000402015,4139,39,4178,5214,874,3265
Hsinchu County,1000402,1000402016,2989,21,3010,3724,645,2344
Hsinchu County,1000402,1000402017,1337,10,1347,1650,304,1033
Hsinchu County,1000402,1000402018,517,8,525,668,173,344
Hsinchu County,1000402,1000402019,6171,61,6232,7741,1375,4796
Hsinchu County,1000402,1000402020,1458,10,1468,1789,333,1125
Hsinchu County,1000402,1000402021,1312,9,1321,1645,330,982
Hsinchu County,1000402,1000402022,910,5,915,1123,219,691
Hsinchu County,1000402,1000402023,4827,38,4865,5930,876,3951
Hsinchu County,1000402,1000402024,1246,12,1258,1557,251,995
Hsinchu County,1000402,1000402025,414,1,415,534,87,327
Hsinchu County,1000403,1000403001,899,12,911,1153,300,599
Hsinchu County,1000403,1000403002,665,9,674,840,248,417
Hsinchu County,1000403,1000403003,3140,23,3163,3963,800,2340
Hsinchu County,1000403,1000403004,1485,15,1500,1910,400,1085
Hsinchu County,1000403,1000403005,2443,21,2464,3100,806,1637
Hsinchu County,1000403,1000403006,1381,21,1402,1801,400,981
Hsinchu County,1000403,1000403007,1957,14,1971,2433,509,1448
Hsinchu County,1000403,1000403008,844,6,850,1036,253,591
Hsinchu County,1000403,1000403009,523,5,528,652,182,341
Hsinchu County,1000403,1000403010,899,6,905,1138,237,662
Hsinchu County,1000403,1000403011,1355,12,1367,1757,458,897
Hsinchu County,1000403,1000403012,1540,11,1551,1977,473,1067
Hsinchu County,1000403,1000403013,811,15,826,1018,290,521
Hsinchu County,1000403,1000403014,527,5,532,675,210,317
Hsinchu County,1000403,1000403015,897,9,906,1128,351,546
Hsinchu County,1000403,1000403016,1059,17,1076,1393,402,657
Hsinchu County,1000403,1000403017,350,5,355,451,142,208
Hsinchu County,1000403,1000403018,589,11,600,748,271,318
Hsinchu County,1000403,1000403019,452,9,461,598,207,245
Hsinchu County,1000404,1000404001,464,3,467,551,120,344
Hsinchu County,1000404,1000404002,1425,16,1441,1824,252,1173
Hsinchu County,1000404,1000404003,595,7,602,748,165,430
Hsinchu County,1000404,1000404004,2837,17,2854,3678,753,2084
Hsinchu County,1000404,1000404005,868,6,874,1136,316,552
Hsinchu County,1000404,1000404006,603,10,613,785,201,402
Hsinchu County,1000404,1000404007,792,8,800,1082,252,540
Hsinchu County,1000404,1000404008,2494,28,2522,3204,640,1854
Hsinchu County,1000404,1000404009,978,6,984,1229,326,652
Hsinchu County,1000404,1000404010,485,5,490,632,200,285
Hsinchu County,1000404,1000404011,453,6,459,661,144,309
Hsinchu County,1000404,1000404012,775,10,785,1075,220,555
Hsinchu County,1000404,1000404013,393,7,400,522,121,272
Hsinchu County,1000404,1000404014,602,15,617,771,269,333
Hsinchu County,1000404,1000404015,1383,18,1401,1818,377,1006
Hsinchu County,1000404,1000404016,684,3,687,854,183,501
Hsinchu County,1000404,1000404017,460,5,465,578,130,330
Hsinchu County,1000404,1000404018,653,9,662,811,183,470
Hsinchu County,1000404,1000404019,638,11,649,838,226,412
Hsinchu County,1000404,1000404020,753,8,761,996,225,528
Hsinchu County,1000404,1000404021,752,9,761,973,292,460
Hsinchu County,1000405,1000405001,1046,11,1057,1295,248,798
Hsinchu County,1000405,1000405002,698,3,701,846,193,505
Hsinchu County,1000405,1000405003,3083,35,3118,3910,780,2303
Hsinchu County,1000405,1000405004,3045,35,3080,3887,795,2250
Hsinchu County,1000405,1000405005,1982,12,1994,2455,504,1478
Hsinchu County,1000405,1000405006,2969,29,2998,3812,818,2151
Hsinchu County,1000405,1000405007,1985,20,2005,2518,693,1292
